91,10,0
131,74,0
110,169,0
38,42,0
194,151,0
113,54,0
39,64,9.9
199,132,0
58,17,9.9
196,185,9.9
124,130,0
123,15,0
152,143,9.9
129,58,0
90,61,9.9
23,70,9.9
95,38,9.9
147,170,9.9
118,172,9.9
2,10,9.9
152,25,9.9
155,186,9.9
61,15,9.9
195,188,9.9
164,36,9.9
151,104,0
41,115,9.9
3,33,0
99,71,9.9
88,113,0
114,112,0
189,191,0
132,59,0
58,28,0
70,139,9.9
191,159,9.9
117,95,0
62,2,9.9
152,115,0
142,29,0
106,59,0
153,48,0
31,198,9.9
156,134,9.9
161,6,9.9
122,187,9.9
115,96,0
19,170,9.9
130,150,9.9
46,143,0
79,101,0
72,182,0
143,113,0
87,161,9.9
48,59,9.9
158,110,0
187,111,9.9
8,69,0
134,68,9.9
109,62,9.9
120,123,9.9
111,176,0
101,188,0
109,141,9.9
74,106,0
144,63,0
45,186,0
66,177,0
1,54,0
199,116,0
129,137,9.9
57,172,9.9
36,25,9.9
130,81,9.9
179,28,9.9
184,38,0
14,36,9.9
56,93,9.9
129,82,0
187,155,9.9
146,74,0
31,130,0
68,29,9.9
178,53,0
183,29,9.9
3,21,0
123,161,0
181,58,0
0,25,9.9
77,98,9.9
179,187,9.9
84,134,9.9
138,160,0
67,186,9.9
191,153,9.9
139,174,9.9
124,54,9.9
183,157,9.9
4,85,0
98,115,9.9
0,166,0
171,175,9.9
26,157,0
42,125,0
34,159,9.9
114,47,0
37,34,0
62,76,9.9
89,126,9.9
139,4,9.9
139,67,0
87,88,0
177,110,9.9
186,167,9.9
182,80,9.9
184,85,0
183,152,9.9
104,163,9.9
35,197,9.9
71,112,9.9
175,23,0
46,148,9.9
44,24,0
40,129,9.9
45,1,0
53,30,0
36,71,0
128,160,0
81,163,9.9
21,197,9.9
129,198,9.9
151,201,9.9
58,139,0
2,179,0
146,41,9.9
90,60,9.9
129,10,0
91,87,9.9
55,29,0
17,77,0
89,71,9.9
23,149,0
187,29,0
7,69,0
159,93,9.9
34,184,9.9
14,17,9.9
89,114,9.9
161,58,9.9
55,88,9.9
8,154,0
170,0,0
110,109,0
0,175,0
54,22,0
23,93,0
84,54,0
133,94,9.9
17,114,0
137,165,0
150,137,0
122,167,9.9
153,185,0
191,187,0
35,141,0
55,152,9.9
22,113,0
57,194,0
99,117,0
105,128,0
163,132,0
10,34,9.9
111,191,0
164,158,0
26,167,0
86,89,0
40,14,9.9
133,117,9.9
14,177,9.9
199,43,0
67,89,0
130,87,0
120,103,0
169,190,0
187,115,9.9
188,92,0
68,200,0
52,36,0
104,32,9.9
135,91,0
162,109,9.9
24,23,9.9
197,42,9.9
93,144,0
2,54,9.9
133,64,0
11,145,0
166,154,0
102,129,0
180,177,9.9
132,75,0
125,104,9.9
110,185,9.9
169,8,9.9
163,127,9.9
133,23,9.9
125,145,0
142,191,0
148,63,9.9
60,31,0
137,125,9.9
198,68,0
99,141,9.9
164,34,0
51,121,9.9
18,93,9.9
39,41,0
39,136,0
87,127,9.9
115,95,0
189,32,0
143,5,0
79,95,9.9
51,47,0
192,18,9.9
185,50,0
146,159,9.9
118,72,9.9
195,172,0
109,60,9.9
10,66,9.9
21,20,0
74,53,0
79,116,0
136,159,9.9
53,6,0
148,47,9.9
157,121,9.9
3,55,0
68,86,9.9
181,41,9.9
169,17,0
48,184,9.9
62,40,9.9
156,63,0
38,3,0
60,63,0
103,118,9.9
90,77,9.9
153,93,0
0,185,9.9
186,119,0
86,127,0
68,122,0
157,96,0
165,66,9.9
121,26,9.9
1,61,9.9
29,62,9.9
181,117,9.9
64,50,0
120,83,9.9
4,200,0
158,102,9.9
189,76,0
112,4,9.9
150,40,0
35,169,9.9
159,28,9.9
84,7,9.9
135,112,9.9
156,185,0
166,134,0
15,192,9.9
73,140,0
57,154,9.9
147,6,0
50,147,0
55,72,9.9
194,191,0
49,42,0
15,72,0
150,190,9.9
12,9,9.9
26,37,0
150,66,0
160,92,9.9
69,178,9.9
69,14,9.9
148,69,9.9
129,34,9.9
165,176,9.9
143,169,0
114,41,9.9
25,75,9.9
110,33,9.9
75,126,0
94,190,0
182,139,0
180,50,0
167,67,9.9
78,177,9.9
159,199,0
127,191,0
15,196,9.9
6,69,0
94,173,9.9
184,150,9.9
60,4,0
71,77,9.9
61,35,0
121,168,9.9
97,115,0
36,163,9.9
42,65,0
55,109,9.9
183,18,9.9
30,74,9.9
25,77,0
122,24,0
87,41,0
47,2,0
153,120,9.9
152,114,0
58,47,9.9
100,13,9.9
184,167,9.9
140,30,9.9
132,99,0
106,96,0
190,129,0
176,88,9.9
112,188,9.9
132,180,9.9
166,184,9.9
24,18,9.9
152,154,0
128,188,9.9
133,63,0
51,99,0
97,60,9.9
1,113,9.9
174,151,9.9
179,50,9.9
18,151,9.9
119,169,0
138,2,0
176,122,0
125,155,9.9
147,138,9.9
16,156,0
116,123,9.9
199,59,0
192,150,9.9
151,42,9.9
182,116,9.9
186,81,9.9
5,34,9.9
186,19,9.9
198,102,0
67,17,9.9
162,90,0
123,5,0
106,11,0
40,36,0
57,82,0
168,172,9.9
157,99,9.9
182,147,9.9
152,155,9.9
188,180,0
179,198,9.9
100,20,9.9
61,12,9.9
105,134,0
176,49,0
46,13,0
55,147,0
184,132,9.9
180,95,0
97,167,0
148,29,9.9
157,92,9.9
81,103,0
54,70,9.9
195,152,0
183,67,9.9
133,69,9.9
80,64,0
44,170,0
63,45,9.9
79,77,0
91,97,0
12,5,0
56,44,0
59,150,0
198,150,0
169,92,9.9
2,156,0
197,84,9.9
80,42,0
69,120,0
46,83,9.9
73,48,0
155,139,9.9
154,129,0
3,172,9.9
86,36,9.9
9,137,0
55,137,0
132,121,0
164,81,9.9
59,2,9.9
134,192,9.9
118,42,0
73,139,9.9
99,57,0
161,46,0
128,196,0
113,188,0
48,163,0
173,150,0
100,72,9.9
28,46,0
170,74,9.9
149,105,9.9
9,23,9.9
116,178,9.9
27,182,9.9
53,166,9.9
93,112,9.9
114,35,9.9
172,113,0
191,179,9.9
155,201,9.9
156,73,9.9
180,45,9.9
84,74,0
82,156,0
77,135,0
1,55,9.9
114,146,0
59,156,9.9
124,32,0
38,2,0
134,64,9.9
121,6,9.9
32,1,0
145,156,9.9
8,181,9.9
58,199,9.9
117,153,9.9
110,201,0
41,22,9.9
3,67,0
78,73,0
142,109,0
8,7,9.9
7,141,0
87,110,9.9
183,60,0
1,98,9.9
195,163,9.9
115,55,9.9
109,118,0
71,67,9.9
91,140,0
135,46,9.9
116,19,9.9
145,34,9.9
73,173,0
159,54,9.9
132,123,0
5,137,0
152,78,0
12,77,9.9
100,143,0
152,187,9.9
114,100,9.9
5,81,0
129,51,0
158,56,0
49,55,0
86,126,9.9
188,133,0
198,163,9.9
194,0,0
37,95,0
117,140,9.9
70,64,9.9
128,81,0
94,121,0
46,33,9.9
120,200,0
198,71,9.9
54,184,0
59,123,0
190,165,9.9
119,70,0
87,81,9.9
168,134,9.9
49,35,0
55,5,0
193,118,0
64,18,9.9
63,65,0
110,55,0
66,72,0
43,35,0
111,100,9.9
169,131,0
175,175,9.9
62,114,0
120,28,0
86,92,0
147,195,9.9
3,19,9.9
94,174,0
169,3,0
174,76,9.9
45,57,0
18,95,9.9
48,72,0
195,52,0
1,89,9.9
25,138,9.9
28,27,9.9
108,133,9.9
25,180,9.9
133,84,0
91,175,0
77,25,0
32,12,0
77,66,9.9
28,42,0
169,81,0
87,0,9.9
158,173,0
141,198,9.9
167,96,9.9
3,134,0
175,103,0
79,134,9.9
9,49,9.9
46,181,0
8,67,0
35,40,9.9
23,165,0
42,176,9.9
110,62,0
99,186,9.9
41,152,9.9
197,133,0
81,131,0
3,93,0
163,18,0
105,144,0
117,175,0
182,134,0
191,83,9.9
30,189,0
188,147,0
119,22,0
135,34,9.9
8,136,9.9
21,60,9.9
138,90,0
156,197,0
113,159,0
177,34,9.9
79,118,0
27,39,0
101,159,9.9
14,125,0
1,127,9.9
0,68,9.9
42,35,9.9
198,84,9.9
185,8,0
193,26,0
186,148,0
19,7,9.9
145,132,9.9
131,23,0
109,188,0
6,82,9.9
31,79,0
125,13,0
122,146,0
35,15,9.9
74,193,0
140,116,0
30,64,0
58,153,9.9
58,27,9.9
27,175,0
194,68,9.9
133,112,0
116,81,9.9
71,197,0
72,48,9.9
150,71,9.9
186,111,9.9
8,46,9.9
49,11,0
80,68,9.9
49,120,0
42,191,0
3,152,9.9
27,83,0
39,51,0
78,164,0
109,41,9.9
0,41,9.9
99,73,9.9
71,74,0
90,197,9.9
183,52,9.9
138,113,9.9
76,76,0
125,87,0
53,29,0
65,124,0
185,179,9.9
148,46,0
71,105,0
153,154,9.9
3,135,0
110,181,0
197,15,0
179,183,9.9
5,159,9.9
140,141,0
6,119,9.9
18,21,0
102,6,0
70,57,0
1,58,9.9
20,155,0
148,26,0
142,1,9.9
116,197,9.9
131,78,9.9
61,33,0
62,112,0
2,116,0
48,136,9.9
153,98,9.9
44,107,9.9
90,34,0
86,46,9.9
132,126,0
37,84,0
155,116,9.9
83,158,0
95,152,9.9
133,196,9.9
194,148,9.9
104,85,9.9
155,168,0
122,92,0
179,29,9.9
198,23,0
7,183,9.9
186,157,9.9
87,86,9.9
137,199,0
114,175,0
157,165,9.9
14,157,0
25,111,9.9
60,176,0
145,128,9.9
33,187,0
68,158,0
26,53,9.9
184,89,9.9
119,101,9.9
144,91,0
118,106,9.9
157,18,0
35,109,9.9
80,157,9.9
15,126,0
39,67,9.9
117,100,9.9
13,59,9.9
100,16,0
47,162,9.9
195,108,0
64,179,9.9
47,41,9.9
141,18,0
180,94,9.9
14,41,0
74,22,0
118,74,9.9
12,93,9.9
11,134,0
1,101,0
146,92,9.9
158,125,0
179,116,9.9
41,176,0
37,14,0
61,38,9.9
65,89,9.9
35,48,0
52,25,0
21,45,0
169,142,9.9
120,181,0
54,16,0
64,12,9.9
151,164,9.9
149,62,9.9
125,117,9.9
188,14,9.9
196,53,0
173,165,0
174,196,0
92,99,9.9
50,33,0
72,146,0
67,69,0
164,110,9.9
133,158,0
26,7,0
9,47,0
121,15,0
140,53,0
28,154,0
123,128,9.9
92,22,0
143,197,0
62,46,0
135,68,0
198,165,9.9
156,74,9.9
20,9,9.9
41,45,9.9
33,59,0
194,37,9.9
84,85,0
159,79,0
11,148,0
93,68,0
170,141,9.9
125,79,0
19,30,0
166,71,0
129,15,0
46,15,9.9
131,39,0
74,139,9.9
74,144,9.9
35,155,0
116,156,0
70,35,9.9
144,82,0
114,15,0
131,4,0
95,102,9.9
130,108,9.9
199,77,9.9
43,18,9.9
127,4,0
76,50,9.9
186,174,0
64,83,0
163,163,0
15,148,0
148,133,0
85,1,0
56,186,9.9
149,150,0
75,130,0
97,131,9.9
140,68,0
94,54,0
164,114,0
160,136,9.9
138,111,0
189,14,9.9
45,182,9.9
41,17,9.9
151,2,9.9
112,136,9.9
155,82,0
148,120,0
87,134,9.9
149,85,0
172,171,0
198,105,0
161,102,0
182,120,9.9
5,38,0
62,188,0
57,23,9.9
173,136,0
102,142,0
41,121,0
84,76,9.9
135,99,0
171,52,0
91,70,0
48,102,0
31,2,9.9
67,40,9.9
54,189,0
180,188,0
22,42,9.9
177,17,0
101,139,9.9
90,51,0
106,84,0
2,87,9.9
148,110,0
146,71,9.9
50,2,9.9
2,48,0
125,181,9.9
83,61,0
98,56,9.9
66,99,0
90,78,9.9
95,37,9.9
60,23,9.9
170,164,0
108,188,9.9
108,48,9.9
198,147,0
66,196,0
168,168,9.9
5,46,9.9
23,192,0
19,97,0
106,180,0
179,9,9.9
71,164,0
85,87,0
78,95,9.9
163,193,0
43,65,0
196,109,9.9
97,159,0
134,131,9.9
43,168,0
83,153,0
51,21,0
77,200,9.9
123,16,9.9
42,78,0
145,94,0
91,145,9.9
143,137,0
45,28,9.9
195,132,9.9
63,134,9.9
115,17,9.9
122,110,9.9
49,12,9.9
118,90,0
69,101,9.9
34,157,9.9
79,38,9.9
86,75,9.9
170,125,0
39,2,9.9
118,198,9.9
51,103,9.9
97,184,9.9
190,111,9.9
171,158,0
126,149,9.9
60,159,9.9
56,113,9.9
30,102,0
145,197,0
153,167,0
144,177,9.9
148,118,0
95,98,0
61,48,0
101,53,0
116,188,9.9
30,151,0
198,32,9.9
77,183,0
10,82,9.9
134,10,9.9
9,102,0
107,184,9.9
62,5,9.9
99,47,9.9
41,89,0
196,70,0
29,30,9.9
146,39,0
197,91,9.9
125,41,0
133,123,0
189,170,0
136,198,9.9
171,49,0
43,162,9.9
85,70,9.9
165,151,9.9
123,156,0
189,196,0
51,112,0
126,85,9.9
86,124,9.9
188,65,0
32,50,0
73,45,9.9
124,148,0
164,187,0
34,187,9.9
42,119,9.9
99,16,0
17,182,9.9
149,118,9.9
3,27,0
126,191,9.9
59,45,9.9
176,134,0
133,55,0
178,17,0
162,94,0
140,160,9.9
158,182,9.9
23,183,0
34,98,0
178,18,9.9
199,160,0
43,195,9.9
123,180,0
126,166,9.9
55,25,0
70,48,9.9
196,0,0
14,20,9.9
167,132,0
141,38,9.9
24,41,9.9
80,110,9.9
183,171,9.9
90,27,0
29,157,0
35,35,0
87,109,0
154,130,9.9
30,83,9.9
39,105,0
66,132,9.9
151,143,9.9
77,161,0
129,52,9.9
52,192,0
28,109,9.9
154,83,0
50,115,9.9
190,92,0
85,82,9.9
46,17,0
155,147,9.9
125,45,0
55,32,0
150,127,9.9
46,16,9.9
80,60,0
69,136,0
110,45,0
22,82,9.9
90,128,0
91,42,9.9
129,13,0
78,24,9.9
11,94,0
174,71,0
39,38,9.9
58,64,0
113,178,9.9
186,115,9.9
76,7,0
125,92,9.9
125,183,0
182,165,9.9
93,201,9.9
164,89,0
25,176,0
3,20,9.9
110,85,9.9
55,84,0
107,150,0
0,64,0
13,199,0
176,126,9.9
71,97,9.9
89,10,9.9
114,0,9.9
121,91,0
90,13,9.9
52,108,9.9
35,89,0
116,150,0
21,52,0
87,119,0
168,94,0
134,106,0
109,154,9.9
198,93,0
139,125,0
145,33,0
164,55,0
71,83,9.9
62,83,0
51,64,9.9
58,160,9.9
67,55,9.9
54,30,9.9
47,24,9.9
16,140,0
62,68,0
89,49,0
189,41,0
191,107,9.9
129,4,0
63,158,9.9
195,10,0
41,35,0
78,33,9.9
196,71,9.9
15,190,0
199,14,9.9
0,61,9.9
102,56,9.9
145,92,9.9
139,147,0
94,40,0
10,113,9.9
88,123,9.9
174,32,9.9
105,155,0
83,192,9.9
21,110,0
66,24,0
10,126,0
76,21,9.9
6,8,9.9
68,130,0
199,179,9.9
0,22,9.9
56,35,9.9
63,153,9.9
153,3,9.9
189,133,9.9
198,115,9.9
167,34,9.9
145,36,0
199,150,0
35,191,0
97,111,9.9
193,198,0
50,78,0
157,192,0
72,158,0
5,113,9.9
63,174,9.9
117,149,9.9
32,35,0
75,96,0
110,131,0
71,141,0
13,174,9.9
143,159,9.9
185,39,0
122,6,9.9
87,13,9.9
150,185,9.9
103,71,9.9
20,17,9.9
62,170,0
76,153,0
47,38,0
58,7,9.9
42,188,9.9
168,18,0
195,142,0
46,39,0
72,198,9.9
62,166,9.9
148,4,0
156,115,9.9
198,2,0
82,103,9.9
131,94,0
162,102,0
196,6,9.9
145,134,0
98,101,0
38,178,0
40,103,9.9
24,58,0
163,101,0
45,40,9.9
69,31,9.9
180,44,9.9
82,128,0
41,165,9.9
138,46,9.9
176,103,9.9
140,177,9.9
73,120,9.9
10,176,9.9
148,75,0
82,14,9.9
93,178,9.9
83,142,0
198,39,0
43,167,9.9
162,151,9.9
22,187,0
105,82,9.9
121,83,9.9
133,15,0
173,31,9.9
190,185,9.9
73,109,0
31,65,9.9
100,181,0
96,75,0
69,28,0
3,5,0
128,171,9.9
88,97,9.9
99,191,9.9
117,82,9.9
143,167,9.9
104,48,0
103,80,9.9
122,156,0
180,114,0
192,75,0
3,194,0
66,56,0
187,89,9.9
80,198,9.9
58,42,0
179,80,0
165,173,9.9
89,158,9.9
51,75,0
103,185,0
128,98,0
60,30,9.9
183,70,0
195,30,0
126,144,9.9
80,90,9.9
170,99,0
21,2,0
90,64,0
39,128,0
78,2,9.9
65,83,0
136,12,0
109,117,9.9
49,111,9.9
44,90,0
173,25,9.9
143,145,0
131,144,9.9
175,29,0
35,69,0
138,16,9.9
105,127,0
2,28,0
51,152,0
73,89,0
8,187,9.9
97,8,0
3,79,0
28,200,0
85,98,9.9
184,34,0
18,131,9.9
127,67,0
31,168,0
59,106,9.9
86,26,9.9
79,106,9.9
147,186,0
14,120,9.9
158,33,9.9
179,5,9.9
84,167,0
198,38,9.9
132,3,9.9
148,122,9.9
42,80,9.9
9,31,9.9
105,195,0
102,78,9.9
14,82,9.9
0,180,9.9
137,75,0
125,125,0
85,56,0
168,84,9.9
50,160,9.9
115,104,0
43,148,9.9
112,184,0
152,109,9.9
8,53,0
32,67,9.9
190,64,9.9
152,88,0
10,6,9.9
97,5,9.9
17,10,0
186,75,0
100,82,9.9
115,152,0
34,41,9.9
78,80,9.9
175,101,0
60,6,9.9
143,101,0
159,176,9.9
110,79,0
135,145,9.9
124,109,9.9
69,197,0
170,143,0
35,70,0
197,193,0
13,184,9.9
178,148,0
70,134,0
182,162,9.9
74,77,0
141,17,9.9
81,166,0
183,142,0
100,122,9.9
74,85,0
103,165,9.9
18,192,0
37,31,9.9
123,135,9.9
101,140,0
7,62,9.9
194,12,0
94,80,0
73,13,0
52,7,9.9
104,179,9.9
194,176,0
60,153,0
165,48,0
6,110,9.9
74,102,0
23,58,9.9
96,191,9.9
12,121,9.9
118,59,9.9
175,55,0
3,130,9.9
123,178,9.9
3,83,0
53,198,9.9
122,4,9.9
186,4,9.9
108,156,9.9
24,24,9.9
106,195,0
61,175,0
54,7,9.9
87,121,9.9
195,56,9.9
148,165,0
121,152,0
89,169,0
64,19,0
170,176,9.9
137,152,0
17,187,9.9
37,71,9.9
2,39,0
57,139,0
105,111,9.9
147,0,9.9
185,90,0
55,76,0
95,61,9.9
193,95,9.9
14,166,9.9
53,5,0
22,5,0
7,67,9.9
31,12,0
114,163,9.9
57,48,0
111,43,0
97,1,0
153,152,9.9
179,185,0
4,136,9.9
185,14,0
111,14,0
174,188,9.9
116,95,9.9
8,143,9.9
7,51,0
119,99,0
157,76,9.9
141,20,9.9
173,10,0
25,123,0
18,146,9.9
73,1,0
91,43,9.9
35,176,9.9
64,97,9.9
116,149,0
52,11,0
155,138,0
174,95,0
61,86,0
183,179,9.9
52,40,9.9
188,144,0
76,60,9.9
190,46,0
187,1,9.9
152,87,9.9
101,177,9.9
115,163,0
120,102,0
90,195,9.9
77,94,0
52,113,9.9
5,170,0
137,27,0
107,190,0
193,19,9.9
177,57,9.9
85,37,0
139,69,9.9
52,188,9.9
134,128,0
59,91,0
172,55,0
13,70,0
87,45,9.9
4,199,0
64,182,9.9
198,136,9.9
96,198,9.9
160,70,0
166,28,0
195,198,0
96,200,9.9
48,158,0
172,145,9.9
38,17,9.9
143,181,9.9
121,22,0
23,176,9.9
194,171,9.9
34,168,0
196,108,0
47,6,9.9
190,97,0
173,151,0
83,175,9.9
57,77,0
37,119,0
63,68,0
170,56,0
89,149,9.9
118,196,9.9
52,49,0
137,66,0
75,200,0
180,84,0
76,120,0
56,178,0
174,163,9.9
60,78,9.9
176,121,9.9
38,197,0
15,47,0
90,3,0
9,50,0
54,82,9.9
190,29,0
55,68,9.9
142,175,0
130,79,0
96,87,0
116,131,9.9
27,50,9.9
131,82,9.9
10,167,9.9
34,123,9.9
104,11,0
108,177,9.9
54,125,0
152,94,9.9
161,52,9.9
77,201,9.9
94,132,0
186,56,9.9
155,33,9.9
185,191,0
65,103,0
195,173,0
3,149,9.9
73,150,9.9
48,181,9.9
28,65,0
183,28,9.9
68,50,0
91,39,9.9
168,193,9.9
84,177,0
72,197,9.9
30,87,9.9
22,186,9.9
75,49,0
158,77,0
120,58,9.9
12,0,0
189,10,0
68,14,0
110,68,9.9
179,57,9.9
119,7,0
165,154,9.9
83,12,9.9
189,143,9.9
130,190,9.9
91,109,9.9
114,9,0
134,75,0
87,87,0
25,184,0
78,31,9.9
15,49,0
153,123,0
189,105,9.9
37,54,0
137,74,9.9
49,72,9.9
37,192,0
101,142,9.9
187,150,0
11,131,0
131,175,0
32,101,9.9
126,57,9.9
100,160,9.9
44,156,9.9
133,122,9.9
122,12,9.9
130,145,9.9
36,10,9.9
144,41,0
138,12,0
94,13,9.9
135,22,9.9
196,112,0
130,149,0
185,150,9.9
173,21,0
147,82,9.9
178,120,0
181,114,9.9
27,102,0
58,48,0
17,42,9.9
69,139,0
71,162,9.9
111,19,0
91,160,9.9
1,139,9.9
154,50,9.9
149,46,9.9
184,175,0
190,136,9.9
180,56,0
8,156,0
56,196,9.9
44,133,9.9
124,35,0
58,63,9.9
136,166,9.9
13,52,9.9
66,130,0
119,98,9.9
93,1,9.9
83,149,9.9
147,173,9.9
156,126,9.9
35,118,9.9
19,167,9.9
23,45,0
45,102,9.9
111,29,0
17,171,0
29,8,0
162,22,9.9
23,131,9.9
28,103,9.9
124,118,0
189,24,0
185,152,0
32,55,9.9
31,106,9.9
87,158,0
142,5,0
120,127,9.9
104,170,9.9
148,64,0
193,193,9.9
44,103,9.9
59,166,9.9
135,26,9.9
149,113,0
171,135,0
53,90,0
102,199,0
36,166,0
22,17,0
21,31,0
4,53,9.9
160,155,9.9
153,197,0
153,16,0
22,88,9.9
22,171,0
130,183,9.9
127,121,9.9
104,42,0
131,52,0
17,13,9.9
20,65,9.9
32,143,9.9
8,191,0
60,162,9.9
87,51,9.9
23,99,0
95,45,9.9
176,109,9.9
180,41,9.9
168,53,9.9
153,171,0
138,134,9.9
175,159,9.9
144,17,0
83,184,9.9
137,119,9.9
167,106,9.9
184,4,0
151,147,9.9
116,171,0
115,36,9.9
26,201,9.9
116,10,0
77,150,0
85,179,0
178,170,0
44,111,0
27,91,0
113,49,9.9
153,130,0
88,88,9.9
153,53,9.9
102,201,9.9
36,139,0
168,92,0
68,76,9.9
106,50,0
12,36,9.9
52,17,0
12,139,0
145,148,9.9
40,145,0
133,172,0
128,21,9.9
164,127,9.9
180,164,9.9
104,18,9.9
6,190,0
53,101,0
155,19,0
32,44,0
152,199,0
163,61,0
22,56,0
189,68,9.9
153,36,9.9
168,34,0
129,163,9.9
109,82,0
137,170,0
111,34,9.9
95,43,0
67,57,9.9
125,62,0
182,73,0
74,149,9.9
72,34,9.9
100,81,9.9
140,183,9.9
142,170,9.9
72,9,9.9
71,95,9.9
184,195,9.9
33,172,0
171,60,0
187,134,9.9
137,159,9.9
27,25,0
133,132,0
162,99,9.9
112,175,0
184,166,9.9
159,16,9.9
13,176,0
129,123,9.9
187,125,9.9
153,189,0
96,89,0
34,122,9.9
12,138,9.9
81,114,0
26,36,0
99,145,9.9
163,71,0
85,68,9.9
111,13,9.9
77,9,9.9
196,175,9.9
189,138,0
85,113,0
52,178,9.9
21,104,0
10,114,0
194,43,0
116,177,0
102,54,0
155,96,9.9
151,22,0
181,78,9.9
129,0,0
193,117,0
145,137,0
191,175,9.9
52,21,0
78,63,9.9
81,146,9.9
118,142,0
33,14,9.9
10,96,0
91,166,9.9
141,88,9.9
189,175,0
24,143,0
141,15,0
67,93,9.9
167,89,0
33,46,0
0,43,9.9
2,182,0
192,48,0
117,106,9.9
59,179,0
94,76,0
139,18,9.9
184,126,9.9
118,168,0
158,28,0
116,139,0
140,167,0
166,26,9.9
102,95,0
57,9,0
194,52,0
54,173,9.9
8,5,0
122,22,9.9
145,61,0
44,182,0
88,56,0
91,100,9.9
113,112,0
40,70,9.9
116,180,9.9
18,17,0
58,20,0
26,132,0
74,88,0
22,16,0
91,2,0
68,166,0
48,54,0
197,20,9.9
69,3,0
44,57,0
95,151,9.9
63,171,9.9
157,8,0
113,32,9.9
6,5,9.9
195,76,9.9
133,60,0
84,113,9.9
156,165,9.9
38,72,9.9
38,25,0
196,170,0
111,96,9.9
92,91,0
119,18,0
50,51,0
65,48,0
23,178,9.9
116,65,9.9
40,165,0
182,0,9.9
197,36,0
30,179,9.9
58,84,9.9
50,175,0
26,4,9.9
142,57,0
12,152,0
125,89,0
80,175,0
142,60,0
